annotator,model,blinded_id,benchmark,pair_id,group,common_blueprint_cell,discovery_advantaged_family,validation_advantaged_family,quantitative_symbolic,formal_rule_reasoning,factual_domain_knowledge,contextual_reading,commonsense_narrative,spatial_temporal,linguistic_wordplay,negation_exception,code_structured_representation,distractor_discrimination,reasoning_steps,context_burden,ambiguity_degree
annotator_b,gpt-5.4,record_0213,BBH,pair_0147,matched_control,cell_0092,gemma,llama,0,1,1,0,0,0,1,0,0,1,2,0,0
annotator_b,gpt-5.4,record_0214,HellaSwag,pair_0162,matched_control,cell_0004,qwen,mistral,0,0,0,1,1,0,0,0,1,1,1,1,1
annotator_b,gpt-5.4,record_0215,HellaSwag,pair_0115,stable_high_dif,cell_0007,llama,qwen,0,0,0,1,1,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0216,WinoGrande,pair_0163,stable_high_dif,cell_0035,phi,phi,0,0,0,1,1,0,1,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0217,MMLU-Pro,pair_0164,matched_control,cell_0097,mistral,qwen,1,1,0,0,0,1,0,0,0,0,2,1,0
annotator_b,gpt-5.4,record_0218,BBH,pair_0041,matched_control,cell_0031,phi,llama,0,0,1,1,0,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0219,HellaSwag,pair_0165,matched_control,cell_0019,qwen,qwen,0,0,0,1,1,1,0,0,1,0,2,2,1
annotator_b,gpt-5.4,record_0220,MMLU-Pro,pair_0143,stable_high_dif,cell_0089,phi,gemma,1,0,1,0,0,0,0,0,0,1,2,0,0
annotator_b,gpt-5.4,record_0221,WinoGrande,pair_0166,matched_control,cell_0027,qwen,qwen,0,0,0,1,1,0,0,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0222,BBH,pair_0167,stable_high_dif,cell_0090,phi,phi,0,1,0,1,0,1,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0223,WinoGrande,pair_0168,stable_high_dif,cell_0035,phi,phi,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0224,MMLU-Pro,pair_0169,matched_control,cell_0098,gemma,mistral,0,0,1,1,0,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0225,MMLU-Pro,pair_0058,matched_control,cell_0043,llama,phi,1,1,1,1,0,0,0,0,0,1,3,2,0
annotator_b,gpt-5.4,record_0226,MMLU-Pro,pair_0122,stable_high_dif,cell_0078,mistral,mistral,1,1,1,0,0,0,0,0,0,1,3,0,0
annotator_b,gpt-5.4,record_0227,BBH,pair_0170,matched_control,cell_0099,phi,phi,0,1,0,1,1,1,0,1,0,0,3,3,1
annotator_b,gpt-5.4,record_0228,WinoGrande,pair_0171,stable_high_dif,cell_0020,gemma,gemma,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0229,WinoGrande,pair_0171,matched_control,cell_0020,gemma,gemma,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0230,MMLU,pair_0172,matched_control,cell_0100,mistral,gemma,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0231,WinoGrande,pair_0031,matched_control,cell_0006,qwen,mistral,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0232,WinoGrande,pair_0173,matched_control,cell_0027,gemma,qwen,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0233,WinoGrande,pair_0174,matched_control,cell_0027,mistral,mistral,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0234,BBH,pair_0175,stable_high_dif,cell_0101,phi,phi,0,1,1,0,0,0,1,0,0,1,2,1,0
annotator_b,gpt-5.4,record_0235,MMLU,pair_0060,stable_high_dif,cell_0040,mistral,mistral,0,0,1,1,0,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0236,WinoGrande,pair_0176,matched_control,cell_0027,qwen,mistral,0,0,0,1,1,1,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0237,MMLU,pair_0177,stable_high_dif,cell_0102,phi,mistral,0,0,1,1,0,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0238,HellaSwag,pair_0132,matched_control,cell_0007,llama,mistral,0,0,1,1,0,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0239,HellaSwag,pair_0178,matched_control,cell_0025,qwen,qwen,0,0,0,1,1,1,0,0,0,0,1,2,0
annotator_b,gpt-5.4,record_0240,MMLU,pair_0084,matched_control,cell_0061,qwen,qwen,1,1,0,0,0,0,0,0,1,0,2,0,0
annotator_b,gpt-5.4,record_0241,WinoGrande,pair_0120,matched_control,cell_0027,qwen,qwen,0,0,0,1,1,0,1,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0242,BBH,pair_0136,matched_control,cell_0008,phi,phi,0,1,0,1,0,0,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0243,WinoGrande,pair_0179,stable_high_dif,cell_0020,gemma,gemma,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0244,MMLU-Pro,pair_0087,matched_control,cell_0063,phi,gemma,0,0,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0245,WinoGrande,pair_0053,matched_control,cell_0027,qwen,mistral,0,0,0,1,1,0,1,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0246,MMLU-Pro,pair_0180,stable_high_dif,cell_0103,phi,phi,0,0,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0247,MMLU,pair_0003,matched_control,cell_0003,mistral,phi,1,1,1,0,0,0,0,0,0,0,2,1,0
annotator_b,gpt-5.4,record_0248,WinoGrande,pair_0166,stable_high_dif,cell_0027,mistral,mistral,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0249,MMLU-Pro,pair_0085,matched_control,cell_0062,mistral,mistral,0,1,1,0,0,0,0,0,0,1,3,2,0
annotator_b,gpt-5.4,record_0250,MMLU,pair_0181,stable_high_dif,cell_0104,mistral,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0251,HellaSwag,pair_0182,stable_high_dif,cell_0025,mistral,mistral,0,0,0,1,1,1,0,0,1,1,1,1,1
annotator_b,gpt-5.4,record_0252,MMLU-Pro,pair_0012,matched_control,cell_0011,llama,llama,1,1,1,1,0,0,0,0,0,0,3,2,1
annotator_b,gpt-5.4,record_0253,HellaSwag,pair_0183,matched_control,cell_0019,qwen,qwen,0,0,0,1,1,0,0,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0254,BBH,pair_0045,matched_control,cell_0034,llama,qwen,0,0,1,1,1,0,0,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0255,HellaSwag,pair_0184,matched_control,cell_0019,llama,mistral,0,0,0,1,1,0,0,0,1,0,1,1,0
annotator_b,gpt-5.4,record_0256,MMLU-Pro,pair_0185,stable_high_dif,cell_0105,phi,gemma,0,0,1,0,0,0,0,0,0,1,1,0,1
annotator_b,gpt-5.4,record_0257,HellaSwag,pair_0110,matched_control,cell_0025,qwen,phi,0,0,0,1,1,0,0,0,1,1,1,1,1
annotator_b,gpt-5.4,record_0258,HellaSwag,pair_0186,stable_high_dif,cell_0007,mistral,mistral,0,0,0,1,1,1,0,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0259,BBH,pair_0013,matched_control,cell_0012,phi,phi,0,1,0,1,0,1,0,0,0,0,2,2,0
annotator_b,gpt-5.4,record_0260,HellaSwag,pair_0067,matched_control,cell_0019,qwen,qwen,0,0,0,1,1,1,0,0,1,1,2,2,2
annotator_b,gpt-5.4,record_0261,WinoGrande,pair_0173,stable_high_dif,cell_0027,qwen,phi,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0262,HellaSwag,pair_0145,matched_control,cell_0025,phi,qwen,0,0,0,1,1,1,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0263,MMLU-Pro,pair_0180,matched_control,cell_0103,phi,gemma,0,0,1,1,0,0,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0264,HellaSwag,pair_0187,matched_control,cell_0007,mistral,llama,0,0,0,1,1,1,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0265,BBH,pair_0020,matched_control,cell_0018,qwen,phi,0,1,0,1,0,1,0,0,0,0,2,1,0
annotator_b,gpt-5.4,record_0266,MMLU,pair_0188,matched_control,cell_0106,qwen,qwen,1,0,0,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0267,MMLU-Pro,pair_0189,stable_high_dif,cell_0107,qwen,qwen,1,1,0,1,0,0,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0268,MMLU,pair_0049,matched_control,cell_0037,qwen,phi,0,0,0,1,1,1,0,0,1,0,1,1,0
annotator_b,gpt-5.4,record_0269,HellaSwag,pair_0190,stable_high_dif,cell_0025,mistral,phi,0,0,1,1,0,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0270,WinoGrande,pair_0129,stable_high_dif,cell_0035,mistral,mistral,0,0,0,1,1,0,0,1,0,1,1,1,1
annotator_b,gpt-5.4,record_0271,HellaSwag,pair_0191,stable_high_dif,cell_0019,qwen,qwen,0,0,0,1,1,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0272,MMLU-Pro,pair_0192,stable_high_dif,cell_0108,llama,gemma,0,1,1,1,0,1,0,0,0,1,3,3,1
annotator_b,gpt-5.4,record_0273,MMLU-Pro,pair_0158,stable_high_dif,cell_0073,qwen,llama,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0274,WinoGrande,pair_0036,stable_high_dif,cell_0027,mistral,gemma,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0275,WinoGrande,pair_0193,matched_control,cell_0006,mistral,llama,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0276,MMLU,pair_0194,stable_high_dif,cell_0109,mistral,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0277,MMLU-Pro,pair_0104,stable_high_dif,cell_0039,phi,gemma,0,1,1,1,0,1,0,0,0,1,2,2,0
annotator_b,gpt-5.4,record_0278,MMLU-Pro,pair_0195,stable_high_dif,cell_0110,gemma,phi,0,0,1,0,0,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0279,HellaSwag,pair_0196,matched_control,cell_0004,mistral,mistral,0,0,0,1,1,0,0,0,1,0,1,1,0
annotator_b,gpt-5.4,record_0280,HellaSwag,pair_0162,stable_high_dif,cell_0004,phi,gemma,0,0,0,1,1,1,0,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0281,BBH,pair_0102,stable_high_dif,cell_0064,llama,phi,0,0,0,1,1,1,0,0,0,1,2,2,1
annotator_b,gpt-5.4,record_0282,MMLU,pair_0082,stable_high_dif,cell_0060,mistral,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0283,MMLU,pair_0197,stable_high_dif,cell_0096,phi,phi,0,0,1,0,0,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0284,MMLU-Pro,pair_0198,matched_control,cell_0111,phi,qwen,1,1,1,0,0,0,0,0,1,0,2,1,0
annotator_b,gpt-5.4,record_0285,BBH,pair_0199,stable_high_dif,cell_0112,gemma,gemma,0,1,1,1,0,1,0,0,1,1,2,2,0
annotator_b,gpt-5.4,record_0286,HellaSwag,pair_0117,matched_control,cell_0004,llama,gemma,0,0,0,1,1,0,0,0,1,0,1,1,0
annotator_b,gpt-5.4,record_0287,HellaSwag,pair_0200,stable_high_dif,cell_0007,mistral,mistral,0,0,0,1,1,1,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0288,MMLU-Pro,pair_0201,stable_high_dif,cell_0113,phi,phi,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0289,MMLU-Pro,pair_0202,matched_control,cell_0114,qwen,qwen,0,0,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0290,WinoGrande,pair_0023,stable_high_dif,cell_0020,qwen,qwen,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0291,HellaSwag,pair_0086,matched_control,cell_0004,phi,llama,0,0,0,1,1,0,0,0,1,1,1,2,1
annotator_b,gpt-5.4,record_0292,MMLU-Pro,pair_0000,stable_high_dif,cell_0000,qwen,qwen,1,1,1,1,0,0,0,1,0,1,2,2,0
annotator_b,gpt-5.4,record_0293,WinoGrande,pair_0203,stable_high_dif,cell_0027,mistral,mistral,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0294,WinoGrande,pair_0204,matched_control,cell_0027,mistral,gemma,0,0,0,1,1,0,0,1,0,0,1,1,0
annotator_b,gpt-5.4,record_0295,MMLU,pair_0194,matched_control,cell_0109,phi,gemma,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0296,WinoGrande,pair_0037,matched_control,cell_0006,llama,gemma,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0297,MMLU,pair_0205,stable_high_dif,cell_0115,mistral,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0298,BBH,pair_0035,matched_control,cell_0009,phi,phi,0,1,0,1,0,1,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0299,WinoGrande,pair_0152,matched_control,cell_0027,mistral,mistral,0,0,0,1,1,0,0,0,0,1,1,0,1
annotator_b,gpt-5.4,record_0300,WinoGrande,pair_0124,stable_high_dif,cell_0035,qwen,qwen,0,0,0,1,1,0,0,1,0,1,1,1,1
annotator_b,gpt-5.4,record_0301,BBH,pair_0157,matched_control,cell_0095,phi,phi,0,1,0,1,0,1,0,0,1,0,3,2,0
annotator_b,gpt-5.4,record_0302,WinoGrande,pair_0206,stable_high_dif,cell_0020,qwen,qwen,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0303,MMLU,pair_0098,matched_control,cell_0069,gemma,llama,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0304,MMLU-Pro,pair_0057,stable_high_dif,cell_0042,phi,qwen,0,1,1,1,0,1,0,0,0,1,3,3,0
annotator_b,gpt-5.4,record_0305,MMLU,pair_0207,matched_control,cell_0116,gemma,phi,0,0,1,1,0,1,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0306,HellaSwag,pair_0196,stable_high_dif,cell_0004,mistral,mistral,0,0,0,1,1,0,0,0,1,0,1,1,0
annotator_b,gpt-5.4,record_0307,MMLU-Pro,pair_0189,matched_control,cell_0107,mistral,gemma,1,1,1,1,0,1,0,0,0,1,3,3,0
annotator_b,gpt-5.4,record_0308,WinoGrande,pair_0161,matched_control,cell_0035,mistral,mistral,0,0,0,1,1,0,1,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0309,HellaSwag,pair_0088,matched_control,cell_0025,qwen,gemma,0,0,0,1,1,0,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0310,BBH,pair_0208,matched_control,cell_0081,gemma,gemma,0,1,0,1,0,1,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0311,MMLU,pair_0209,matched_control,cell_0117,mistral,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0312,HellaSwag,pair_0064,stable_high_dif,cell_0007,qwen,mistral,0,0,0,1,1,1,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0313,BBH,pair_0210,stable_high_dif,cell_0118,gemma,phi,0,0,0,1,1,1,1,0,0,1,1,2,1
annotator_b,gpt-5.4,record_0314,WinoGrande,pair_0179,matched_control,cell_0020,qwen,gemma,0,0,0,1,1,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0315,BBH,pair_0141,stable_high_dif,cell_0087,phi,phi,0,1,0,1,0,1,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0316,HellaSwag,pair_0183,stable_high_dif,cell_0019,gemma,gemma,0,0,0,1,1,0,0,0,1,1,1,1,1
annotator_b,gpt-5.4,record_0317,WinoGrande,pair_0211,stable_high_dif,cell_0020,qwen,qwen,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0318,MMLU-Pro,pair_0212,stable_high_dif,cell_0119,phi,phi,1,1,1,0,0,0,0,0,0,0,2,0,0
annotator_b,gpt-5.4,record_0319,HellaSwag,pair_0213,matched_control,cell_0025,llama,qwen,0,0,0,1,1,1,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0320,MMLU-Pro,pair_0150,stable_high_dif,cell_0093,mistral,gemma,1,1,1,1,0,0,0,0,1,1,2,2,0
annotator_b,gpt-5.4,record_0321,MMLU-Pro,pair_0169,stable_high_dif,cell_0098,phi,phi,1,0,0,0,0,0,0,0,1,1,3,1,0
annotator_b,gpt-5.4,record_0322,HellaSwag,pair_0153,matched_control,cell_0019,llama,qwen,0,0,0,1,1,0,0,0,1,0,1,1,0
annotator_b,gpt-5.4,record_0323,MMLU-Pro,pair_0121,stable_high_dif,cell_0077,phi,phi,0,1,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0324,MMLU,pair_0128,stable_high_dif,cell_0060,mistral,mistral,0,0,1,0,0,1,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0325,MMLU,pair_0139,matched_control,cell_0086,mistral,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0326,WinoGrande,pair_0193,stable_high_dif,cell_0006,llama,mistral,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0327,BBH,pair_0214,matched_control,cell_0033,gemma,gemma,0,1,0,1,0,1,0,0,0,0,2,1,0
annotator_b,gpt-5.4,record_0328,MMLU,pair_0197,matched_control,cell_0096,mistral,mistral,1,0,1,0,0,0,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0329,MMLU-Pro,pair_0215,matched_control,cell_0120,gemma,llama,0,0,1,0,0,0,0,0,0,1,1,0,1
annotator_b,gpt-5.4,record_0330,MMLU-Pro,pair_0216,stable_high_dif,cell_0121,phi,phi,0,0,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0331,WinoGrande,pair_0217,stable_high_dif,cell_0020,gemma,gemma,0,0,0,1,1,1,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0332,HellaSwag,pair_0187,stable_high_dif,cell_0007,mistral,mistral,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0333,MMLU,pair_0052,matched_control,cell_0040,mistral,phi,0,0,1,0,0,0,0,1,0,1,1,0,0
annotator_b,gpt-5.4,record_0334,MMLU,pair_0074,matched_control,cell_0054,phi,mistral,0,0,1,1,0,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0335,MMLU-Pro,pair_0216,matched_control,cell_0121,phi,gemma,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0336,MMLU-Pro,pair_0039,matched_control,cell_0029,phi,phi,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0337,WinoGrande,pair_0218,stable_high_dif,cell_0020,qwen,gemma,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0338,MMLU-Pro,pair_0219,stable_high_dif,cell_0122,qwen,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0339,BBH,pair_0220,matched_control,cell_0123,phi,phi,0,0,0,1,1,1,0,0,0,1,2,3,1
annotator_b,gpt-5.4,record_0340,MMLU,pair_0188,stable_high_dif,cell_0106,phi,phi,1,0,0,0,0,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0341,MMLU,pair_0078,matched_control,cell_0057,phi,mistral,0,0,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0342,WinoGrande,pair_0076,stable_high_dif,cell_0020,gemma,gemma,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0343,HellaSwag,pair_0221,stable_high_dif,cell_0004,mistral,mistral,0,0,0,1,0,0,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0344,MMLU,pair_0209,stable_high_dif,cell_0117,mistral,mistral,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0345,MMLU-Pro,pair_0222,stable_high_dif,cell_0124,phi,phi,1,0,0,0,0,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0346,MMLU-Pro,pair_0075,stable_high_dif,cell_0055,phi,phi,1,0,1,0,0,0,0,0,0,1,2,0,0
annotator_b,gpt-5.4,record_0347,MMLU-Pro,pair_0223,matched_control,cell_0125,gemma,phi,0,0,1,1,0,0,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0348,HellaSwag,pair_0155,stable_high_dif,cell_0019,phi,qwen,0,0,0,1,1,0,0,0,1,0,1,2,0
annotator_b,gpt-5.4,record_0349,HellaSwag,pair_0224,stable_high_dif,cell_0007,mistral,mistral,0,0,0,1,1,0,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0350,MMLU-Pro,pair_0130,stable_high_dif,cell_0082,qwen,qwen,1,0,0,0,0,0,0,0,0,0,2,0,0
annotator_b,gpt-5.4,record_0351,MMLU,pair_0125,matched_control,cell_0080,gemma,mistral,0,1,1,1,1,1,0,0,0,1,2,2,0
annotator_b,gpt-5.4,record_0352,WinoGrande,pair_0099,matched_control,cell_0027,phi,qwen,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0353,WinoGrande,pair_0156,matched_control,cell_0027,qwen,phi,0,0,0,1,1,0,0,1,0,0,1,1,0
annotator_b,gpt-5.4,record_0354,BBH,pair_0175,matched_control,cell_0101,phi,phi,0,1,1,0,0,1,1,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0355,MMLU-Pro,pair_0192,matched_control,cell_0108,llama,llama,0,1,1,1,0,1,0,0,0,1,3,3,0
annotator_b,gpt-5.4,record_0356,WinoGrande,pair_0016,matched_control,cell_0006,phi,qwen,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0357,MMLU,pair_0146,stable_high_dif,cell_0091,phi,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0358,BBH,pair_0225,stable_high_dif,cell_0126,mistral,mistral,0,1,0,1,0,0,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0359,BBH,pair_0011,stable_high_dif,cell_0010,phi,phi,0,1,0,1,0,1,0,0,0,0,2,2,0
annotator_b,gpt-5.4,record_0360,WinoGrande,pair_0226,stable_high_dif,cell_0020,gemma,gemma,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0361,BBH,pair_0030,matched_control,cell_0024,qwen,qwen,0,0,0,1,1,0,1,0,0,1,1,2,1
annotator_b,gpt-5.4,record_0362,MMLU,pair_0181,matched_control,cell_0104,phi,mistral,0,0,1,0,0,0,0,1,0,1,1,0,0
annotator_b,gpt-5.4,record_0363,BBH,pair_0227,stable_high_dif,cell_0127,phi,phi,1,0,0,1,0,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0364,BBH,pair_0027,matched_control,cell_0022,phi,phi,0,1,0,1,0,1,0,0,0,0,2,1,0
annotator_b,gpt-5.4,record_0365,HellaSwag,pair_0008,stable_high_dif,cell_0007,mistral,llama,0,0,0,1,1,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0366,MMLU,pair_0228,matched_control,cell_0128,phi,gemma,0,1,1,0,0,1,0,0,1,1,2,1,0
annotator_b,gpt-5.4,record_0367,HellaSwag,pair_0229,stable_high_dif,cell_0004,phi,mistral,0,0,1,1,1,0,0,0,0,1,1,2,0
annotator_b,gpt-5.4,record_0368,HellaSwag,pair_0178,stable_high_dif,cell_0025,phi,phi,0,0,1,1,1,0,0,0,1,1,1,2,1
annotator_b,gpt-5.4,record_0369,MMLU-Pro,pair_0002,stable_high_dif,cell_0002,mistral,mistral,1,0,1,0,0,1,0,0,0,1,3,1,1
annotator_b,gpt-5.4,record_0370,HellaSwag,pair_0165,stable_high_dif,cell_0019,qwen,mistral,1,0,1,1,0,1,0,0,0,0,1,2,0
annotator_b,gpt-5.4,record_0371,MMLU,pair_0230,matched_control,cell_0129,phi,phi,0,0,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0372,BBH,pair_0070,stable_high_dif,cell_0050,mistral,phi,1,0,0,1,0,0,0,0,1,0,2,2,0
annotator_b,gpt-5.4,record_0373,WinoGrande,pair_0203,matched_control,cell_0027,mistral,gemma,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0374,HellaSwag,pair_0224,matched_control,cell_0007,llama,llama,0,1,0,1,0,0,0,1,1,1,2,2,1
annotator_b,gpt-5.4,record_0375,BBH,pair_0210,matched_control,cell_0118,mistral,mistral,0,0,0,1,0,0,1,0,0,1,1,2,1
annotator_b,gpt-5.4,record_0376,WinoGrande,pair_0231,matched_control,cell_0035,phi,phi,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0377,MMLU,pair_0230,stable_high_dif,cell_0129,mistral,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0378,HellaSwag,pair_0149,stable_high_dif,cell_0025,llama,phi,0,1,0,1,1,0,0,1,1,1,2,2,1
annotator_b,gpt-5.4,record_0379,HellaSwag,pair_0184,stable_high_dif,cell_0019,qwen,qwen,0,0,0,1,1,1,0,0,0,1,2,2,0
annotator_b,gpt-5.4,record_0380,WinoGrande,pair_0204,stable_high_dif,cell_0027,phi,phi,0,0,0,1,1,0,0,1,0,1,1,1,0
annotator_b,gpt-5.4,record_0381,WinoGrande,pair_0135,matched_control,cell_0006,qwen,mistral,0,0,0,1,1,0,0,1,0,1,1,1,1
annotator_b,gpt-5.4,record_0382,HellaSwag,pair_0229,matched_control,cell_0004,llama,llama,0,0,0,1,1,0,0,0,1,0,1,1,0
annotator_b,gpt-5.4,record_0383,WinoGrande,pair_0218,matched_control,cell_0020,qwen,phi,0,0,0,1,1,0,1,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0384,WinoGrande,pair_0232,stable_high_dif,cell_0027,llama,phi,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0385,HellaSwag,pair_0233,matched_control,cell_0019,qwen,qwen,0,0,0,1,1,1,0,0,0,1,1,1,2
annotator_b,gpt-5.4,record_0386,MMLU,pair_0097,matched_control,cell_0068,phi,phi,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0387,MMLU,pair_0207,stable_high_dif,cell_0116,mistral,mistral,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0388,HellaSwag,pair_0186,matched_control,cell_0007,qwen,mistral,0,0,0,1,1,1,0,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0389,MMLU-Pro,pair_0072,stable_high_dif,cell_0052,phi,qwen,0,0,1,1,0,0,0,1,0,1,0,1,1
annotator_b,gpt-5.4,record_0390,BBH,pair_0234,matched_control,cell_0130,qwen,phi,0,1,0,1,0,0,0,1,0,0,2,2,0
annotator_b,gpt-5.4,record_0391,BBH,pair_0167,matched_control,cell_0090,llama,llama,0,1,0,1,0,1,0,0,0,0,2,2,0
